city,date,transportation_type,flow
Nottingham,2020-06-19,driving,83.54
Nottingham,2020-06-19,walking,64.84
Nottingham,2020-06-19,transit,36.91
Nottingham,2020-06-20,driving,80.9
Nottingham,2020-06-20,walking,63.76
Nottingham,2020-06-20,transit,30.56
Nottingham,2020-06-21,driving,66.2
Nottingham,2020-06-21,walking,45.31
Nottingham,2020-06-21,transit,31.25
Nottingham,2020-06-22,driving,86.17
Nottingham,2020-06-22,walking,67.2
Nottingham,2020-06-22,transit,42.47
Nottingham,2020-06-23,driving,83.94
Nottingham,2020-06-23,walking,68.52
Nottingham,2020-06-23,transit,41.78
Nottingham,2020-06-24,driving,86.76
Nottingham,2020-06-24,walking,71.44
Nottingham,2020-06-24,transit,44.72
Nottingham,2020-06-25,driving,87.92
Nottingham,2020-06-25,walking,69.19
Nottingham,2020-06-25,transit,43.68
Nottingham,2020-06-26,driving,89.63
Nottingham,2020-06-26,walking,67.48
Nottingham,2020-06-26,transit,41.23
Nottingham,2020-06-27,driving,83.21
Nottingham,2020-06-27,walking,57.92
Nottingham,2020-06-27,transit,34.29
Nottingham,2020-06-28,driving,73.7
Nottingham,2020-06-28,walking,45.41
Nottingham,2020-06-28,transit,36.38
Nottingham,2020-06-29,driving,79.91
Nottingham,2020-06-29,walking,53.27
Nottingham,2020-06-29,transit,43.49
Nottingham,2020-06-30,driving,86.62
Nottingham,2020-06-30,walking,65.86
Nottingham,2020-06-30,transit,47.53
Nottingham,2020-07-01,driving,83.59
Nottingham,2020-07-01,walking,61.75
Nottingham,2020-07-01,transit,45.94
Nottingham,2020-07-02,driving,83.85
Nottingham,2020-07-02,walking,64.32
Nottingham,2020-07-02,transit,40.95
Nottingham,2020-07-03,driving,92.19
Nottingham,2020-07-03,walking,64.39
Nottingham,2020-07-03,transit,43.51
Nottingham,2020-07-04,driving,87.24
Nottingham,2020-07-04,walking,78.56
Nottingham,2020-07-04,transit,38.19
Nottingham,2020-07-05,driving,74.69
Nottingham,2020-07-05,walking,52.55
Nottingham,2020-07-05,transit,40.3
Nottingham,2020-07-06,driving,88.42
Nottingham,2020-07-06,walking,69.44
Nottingham,2020-07-06,transit,48.86
Nottingham,2020-07-07,driving,89.79
Nottingham,2020-07-07,walking,62.72
Nottingham,2020-07-07,transit,47.96
Nottingham,2020-07-08,driving,87.98
Nottingham,2020-07-08,walking,67.18
Nottingham,2020-07-08,transit,47.12
Nottingham,2020-07-09,driving,87.29
Nottingham,2020-07-09,walking,68.86
Nottingham,2020-07-09,transit,45.75
Nottingham,2020-07-10,driving,97.91
Nottingham,2020-07-10,walking,80.27
Nottingham,2020-07-10,transit,47.65
Nottingham,2020-07-11,driving,91.36
Nottingham,2020-07-11,walking,88.59
Nottingham,2020-07-11,transit,43.35
Nottingham,2020-07-12,driving,81.79
Nottingham,2020-07-12,walking,61.12
Nottingham,2020-07-12,transit,41.61
Nottingham,2020-07-13,driving,88.87
Nottingham,2020-07-13,walking,71.83
Nottingham,2020-07-13,transit,51.57
Nottingham,2020-07-14,driving,90.42
Nottingham,2020-07-14,walking,75.58
Nottingham,2020-07-14,transit,53.11
Nottingham,2020-07-15,driving,92.05
Nottingham,2020-07-15,walking,77.21
Nottingham,2020-07-15,transit,53.02
Nottingham,2020-07-16,driving,93.4
Nottingham,2020-07-16,walking,77.25
Nottingham,2020-07-16,transit,52.52
Nottingham,2020-07-17,driving,102.62
Nottingham,2020-07-17,walking,95.14
Nottingham,2020-07-17,transit,53.33
Nottingham,2020-07-18,driving,95.19
Nottingham,2020-07-18,walking,96.34
Nottingham,2020-07-18,transit,45.91
Nottingham,2020-07-19,driving,84.64
Nottingham,2020-07-19,walking,62.77
Nottingham,2020-07-19,transit,49.88
Nottingham,2020-07-20,driving,94.43
Nottingham,2020-07-20,walking,74.04
Nottingham,2020-07-20,transit,57.51
Nottingham,2020-07-21,driving,93.71
Nottingham,2020-07-21,walking,78.66
Nottingham,2020-07-21,transit,57.89
Nottingham,2020-07-22,driving,95.2
Nottingham,2020-07-22,walking,78.2
Nottingham,2020-07-22,transit,53.42
Nottingham,2020-07-23,driving,97.92
Nottingham,2020-07-23,walking,76.92
Nottingham,2020-07-23,transit,52.45
Nottingham,2020-07-24,driving,106.11
Nottingham,2020-07-24,walking,93.37
Nottingham,2020-07-24,transit,54.21
Nottingham,2020-07-25,driving,97.47
Nottingham,2020-07-25,walking,98.15
Nottingham,2020-07-25,transit,47.24
Nottingham,2020-07-26,driving,86.15
Nottingham,2020-07-26,walking,62.92
Nottingham,2020-07-26,transit,45.56
Nottingham,2020-07-27,driving,96.52
Nottingham,2020-07-27,walking,70.67
Nottingham,2020-07-27,transit,55.73
Nottingham,2020-07-28,driving,100.02
Nottingham,2020-07-28,walking,80.45
Nottingham,2020-07-28,transit,56.58
Nottingham,2020-07-29,driving,100.27
Nottingham,2020-07-29,walking,83.82
Nottingham,2020-07-29,transit,59.05
Nottingham,2020-07-30,driving,103.67
Nottingham,2020-07-30,walking,84.13
Nottingham,2020-07-30,transit,59.46
Nottingham,2020-07-31,driving,105.41
Nottingham,2020-07-31,walking,95.75
Nottingham,2020-07-31,transit,52.21
Nottingham,2020-08-01,driving,97.89
Nottingham,2020-08-01,walking,113.35
Nottingham,2020-08-01,transit,47.81
Nottingham,2020-08-02,driving,89.62
Nottingham,2020-08-02,walking,69.18
Nottingham,2020-08-02,transit,49.6
Nottingham,2020-08-03,driving,101.22
Nottingham,2020-08-03,walking,87.7
Nottingham,2020-08-03,transit,59.03
Nottingham,2020-08-04,driving,101.63
Nottingham,2020-08-04,walking,91.55
Nottingham,2020-08-04,transit,58.2
Nottingham,2020-08-05,driving,103.61
Nottingham,2020-08-05,walking,93.14
Nottingham,2020-08-05,transit,56.61
Nottingham,2020-08-06,driving,103.52
Nottingham,2020-08-06,walking,88.91
Nottingham,2020-08-06,transit,53.75
Nottingham,2020-08-07,driving,112.1
Nottingham,2020-08-07,walking,100.76
Nottingham,2020-08-07,transit,53.02
Nottingham,2020-08-08,driving,99.09
Nottingham,2020-08-08,walking,116.03
Nottingham,2020-08-08,transit,47.55
Nottingham,2020-08-09,driving,89.63
Nottingham,2020-08-09,walking,69.61
Nottingham,2020-08-09,transit,49.45
Nottingham,2020-08-10,driving,103.82
Nottingham,2020-08-10,walking,93.37
Nottingham,2020-08-10,transit,64.14
Nottingham,2020-08-11,driving,102.26
Nottingham,2020-08-11,walking,97.52
Nottingham,2020-08-11,transit,64.54
Nottingham,2020-08-12,driving,102.56
Nottingham,2020-08-12,walking,93.1
Nottingham,2020-08-12,transit,57.03
Nottingham,2020-08-13,driving,102.65
Nottingham,2020-08-13,walking,91.04
Nottingham,2020-08-13,transit,70.2
Nottingham,2020-08-14,driving,111.3
Nottingham,2020-08-14,walking,106.96
Nottingham,2020-08-14,transit,64
Nottingham,2020-08-15,driving,102.49
Nottingham,2020-08-15,walking,118.13
Nottingham,2020-08-15,transit,57.6
Nottingham,2020-08-16,driving,87.27
Nottingham,2020-08-16,walking,65.36
Nottingham,2020-08-16,transit,54.85
Nottingham,2020-08-17,driving,103.37
Nottingham,2020-08-17,walking,94.36
Nottingham,2020-08-17,transit,70.46
Nottingham,2020-08-18,driving,106.53
Nottingham,2020-08-18,walking,101.33
Nottingham,2020-08-18,transit,67.7
Nottingham,2020-08-19,driving,109.13
Nottingham,2020-08-19,walking,99.65
Nottingham,2020-08-19,transit,76.69
Nottingham,2020-08-20,driving,106.25
Nottingham,2020-08-20,walking,97.65
Nottingham,2020-08-20,transit,70.75
Nottingham,2020-08-21,driving,112.33
Nottingham,2020-08-21,walking,107.24
Nottingham,2020-08-21,transit,70.72
Nottingham,2020-08-22,driving,105.9
Nottingham,2020-08-22,walking,123.76
Nottingham,2020-08-22,transit,61.93
Nottingham,2020-08-23,driving,89.54
Nottingham,2020-08-23,walking,71.1
Nottingham,2020-08-23,transit,58.01
Nottingham,2020-08-24,driving,105.55
Nottingham,2020-08-24,walking,100.44
Nottingham,2020-08-24,transit,73.95
Nottingham,2020-08-25,driving,104.59
Nottingham,2020-08-25,walking,99.22
Nottingham,2020-08-25,transit,78.23
Nottingham,2020-08-26,driving,108.68
Nottingham,2020-08-26,walking,113.24
Nottingham,2020-08-26,transit,73.88
Nottingham,2020-08-27,driving,108.18
Nottingham,2020-08-27,walking,98.94
Nottingham,2020-08-27,transit,73.17
Nottingham,2020-08-28,driving,119.26
Nottingham,2020-08-28,walking,114.29
Nottingham,2020-08-28,transit,71.1
Nottingham,2020-08-29,driving,108.44
Nottingham,2020-08-29,walking,139.13
Nottingham,2020-08-29,transit,66.09
Nottingham,2020-08-30,driving,93.96
Nottingham,2020-08-30,walking,111.79
Nottingham,2020-08-30,transit,60.67
Nottingham,2020-08-31,driving,101.92
Nottingham,2020-08-31,walking,97.51
Nottingham,2020-08-31,transit,66.61
Nottingham,2020-09-01,driving,110.5
Nottingham,2020-09-01,walking,112.61
Nottingham,2020-09-01,transit,77.64
Nottingham,2020-09-02,driving,108.58
Nottingham,2020-09-02,walking,104.81
Nottingham,2020-09-02,transit,83.34
Nottingham,2020-09-03,driving,109.81
Nottingham,2020-09-03,walking,107.85
Nottingham,2020-09-03,transit,84.65
Nottingham,2020-09-04,driving,118.13
Nottingham,2020-09-04,walking,124
Nottingham,2020-09-04,transit,78.87
Nottingham,2020-09-05,driving,114.79
Nottingham,2020-09-05,walking,154.07
Nottingham,2020-09-05,transit,75.74
Nottingham,2020-09-06,driving,98.3
Nottingham,2020-09-06,walking,91.8
Nottingham,2020-09-06,transit,75.48
Nottingham,2020-09-07,driving,107.13
Nottingham,2020-09-07,walking,112.69
Nottingham,2020-09-07,transit,92.4
Nottingham,2020-09-08,driving,110.59
Nottingham,2020-09-08,walking,119.74
Nottingham,2020-09-08,transit,90.26
Nottingham,2020-09-09,driving,105.72
Nottingham,2020-09-09,walking,114.53
Nottingham,2020-09-09,transit,81.92
Nottingham,2020-09-10,driving,105.72
Nottingham,2020-09-10,walking,107.12
Nottingham,2020-09-10,transit,82.82
Nottingham,2020-09-11,driving,120.6
Nottingham,2020-09-11,walking,128.16
Nottingham,2020-09-11,transit,80.13
Nottingham,2020-09-12,driving,117.41
Nottingham,2020-09-12,walking,174.17
Nottingham,2020-09-12,transit,74.98
Nottingham,2020-09-13,driving,103.74
Nottingham,2020-09-13,walking,108.72
Nottingham,2020-09-13,transit,82.91
Nottingham,2020-09-14,driving,110.5
Nottingham,2020-09-14,walking,127.77
Nottingham,2020-09-14,transit,92.63
Nottingham,2020-09-15,driving,110.2
Nottingham,2020-09-15,walking,129.48
Nottingham,2020-09-15,transit,92.75
Nottingham,2020-09-16,driving,113.74
Nottingham,2020-09-16,walking,135.48
Nottingham,2020-09-16,transit,92.99
Nottingham,2020-09-17,driving,121.46
Nottingham,2020-09-17,walking,148.31
Nottingham,2020-09-17,transit,106.92
Nottingham,2020-09-18,driving,130.63
Nottingham,2020-09-18,walking,190.26
Nottingham,2020-09-18,transit,110.08
Nottingham,2020-09-19,driving,137.19
Nottingham,2020-09-19,walking,252.33
Nottingham,2020-09-19,transit,108.13
Nottingham,2020-09-20,driving,121.48
Nottingham,2020-09-20,walking,200.4
Nottingham,2020-09-20,transit,133.46
Nottingham,2020-09-21,driving,120.43
Nottingham,2020-09-21,walking,216.05
Nottingham,2020-09-21,transit,146.39
Nottingham,2020-09-22,driving,118.41
Nottingham,2020-09-22,walking,211.42
Nottingham,2020-09-22,transit,141.83
Nottingham,2020-09-23,driving,114.51
Nottingham,2020-09-23,walking,195.95
Nottingham,2020-09-23,transit,141.35
Nottingham,2020-09-24,driving,119.13
Nottingham,2020-09-24,walking,185.1
Nottingham,2020-09-24,transit,129.85
Nottingham,2020-09-25,driving,138.84
Nottingham,2020-09-25,walking,235.18
Nottingham,2020-09-25,transit,141.92
Nottingham,2020-09-26,driving,133.97
Nottingham,2020-09-26,walking,282.12
Nottingham,2020-09-26,transit,133.25
Nottingham,2020-09-27,driving,111.39
Nottingham,2020-09-27,walking,193.24
Nottingham,2020-09-27,transit,134.96
Nottingham,2020-09-28,driving,117
Nottingham,2020-09-28,walking,204.62
Nottingham,2020-09-28,transit,152.8
Nottingham,2020-09-29,driving,116.65
Nottingham,2020-09-29,walking,215.85
Nottingham,2020-09-29,transit,150.59
Nottingham,2020-09-30,driving,116.25
Nottingham,2020-09-30,walking,197.73
Nottingham,2020-09-30,transit,147.6
Nottingham,2020-10-01,driving,110.51
Nottingham,2020-10-01,walking,186.18
Nottingham,2020-10-01,transit,127.57
Nottingham,2020-10-02,driving,121.02
Nottingham,2020-10-02,walking,201.06
Nottingham,2020-10-02,transit,133.98
Nottingham,2020-10-03,driving,115.13
Nottingham,2020-10-03,walking,201.87
Nottingham,2020-10-03,transit,109.22
Nottingham,2020-10-04,driving,97.54
Nottingham,2020-10-04,walking,141.99
Nottingham,2020-10-04,transit,106.35
Nottingham,2020-10-05,driving,101.57
Nottingham,2020-10-05,walking,137.61
Nottingham,2020-10-05,transit,120.48
Nottingham,2020-10-06,driving,100.25
Nottingham,2020-10-06,walking,136.25
Nottingham,2020-10-06,transit,114.16
Nottingham,2020-10-07,driving,101.52
Nottingham,2020-10-07,walking,142.32
Nottingham,2020-10-07,transit,109.32
Nottingham,2020-10-08,driving,98.98
Nottingham,2020-10-08,walking,129.26
Nottingham,2020-10-08,transit,105.37
Nottingham,2020-10-09,driving,105.52
Nottingham,2020-10-09,walking,136.16
Nottingham,2020-10-09,transit,104.13
Nottingham,2020-10-10,driving,101.69
Nottingham,2020-10-10,walking,153.76
Nottingham,2020-10-10,transit,84.93
Nottingham,2020-10-11,driving,88.19
Nottingham,2020-10-11,walking,104.82
Nottingham,2020-10-11,transit,84.32
Nottingham,2020-10-12,driving,90.07
Nottingham,2020-10-12,walking,105.8
Nottingham,2020-10-12,transit,95.1
Nottingham,2020-10-13,driving,93.22
Nottingham,2020-10-13,walking,117.74
Nottingham,2020-10-13,transit,99.26
Nottingham,2020-10-14,driving,94.98
Nottingham,2020-10-14,walking,120.48
Nottingham,2020-10-14,transit,99.93
Nottingham,2020-10-15,driving,94.17
Nottingham,2020-10-15,walking,123.36
Nottingham,2020-10-15,transit,99.71
Nottingham,2020-10-16,driving,101.07
Nottingham,2020-10-16,walking,139.07
Nottingham,2020-10-16,transit,102.99
Nottingham,2020-10-17,driving,95.3
Nottingham,2020-10-17,walking,154.09
Nottingham,2020-10-17,transit,104.37
Nottingham,2020-10-18,driving,86.78
Nottingham,2020-10-18,walking,109.42
Nottingham,2020-10-18,transit,97.36
Nottingham,2020-10-19,driving,95.05
Nottingham,2020-10-19,walking,124.18
Nottingham,2020-10-19,transit,107.03
Nottingham,2020-10-20,driving,96.43
Nottingham,2020-10-20,walking,139.62
Nottingham,2020-10-20,transit,104.73
Nottingham,2020-10-21,driving,94.53
Nottingham,2020-10-21,walking,131.16
Nottingham,2020-10-21,transit,108.17
Nottingham,2020-10-22,driving,96.57
Nottingham,2020-10-22,walking,130.15
Nottingham,2020-10-22,transit,107.98
Nottingham,2020-10-23,driving,104.6
Nottingham,2020-10-23,walking,143.56
Nottingham,2020-10-23,transit,111.55
Nottingham,2020-10-24,driving,91.46
Nottingham,2020-10-24,walking,126
Nottingham,2020-10-24,transit,88.71
Nottingham,2020-10-25,driving,85.85
Nottingham,2020-10-25,walking,103.04
Nottingham,2020-10-25,transit,89.85
Nottingham,2020-10-26,driving,96.09
Nottingham,2020-10-26,walking,118.8
Nottingham,2020-10-26,transit,101.43
Nottingham,2020-10-27,driving,96.66
Nottingham,2020-10-27,walking,122.64
Nottingham,2020-10-27,transit,95.77
Nottingham,2020-10-28,driving,99.2
Nottingham,2020-10-28,walking,137.34
Nottingham,2020-10-28,transit,99.45
Nottingham,2020-10-29,driving,93.3
Nottingham,2020-10-29,walking,109.49
Nottingham,2020-10-29,transit,89.09
Nottingham,2020-10-30,driving,97.25
Nottingham,2020-10-30,walking,122.05
Nottingham,2020-10-30,transit,84.84
Nottingham,2020-10-31,driving,81.89
Nottingham,2020-10-31,walking,107.12
Nottingham,2020-10-31,transit,73.43
Nottingham,2020-11-01,driving,71.54
Nottingham,2020-11-01,walking,79.03
Nottingham,2020-11-01,transit,69.56
Nottingham,2020-11-02,driving,86.55
Nottingham,2020-11-02,walking,110.59
Nottingham,2020-11-02,transit,88.64
Nottingham,2020-11-03,driving,90.89
Nottingham,2020-11-03,walking,116.35
Nottingham,2020-11-03,transit,90.26
Nottingham,2020-11-04,driving,93.87
Nottingham,2020-11-04,walking,135.59
Nottingham,2020-11-04,transit,91.63
Nottingham,2020-11-05,driving,71.3
Nottingham,2020-11-05,walking,81.7
Nottingham,2020-11-05,transit,60.98
Nottingham,2020-11-06,driving,79.44
Nottingham,2020-11-06,walking,94.35
Nottingham,2020-11-06,transit,68.18
Nottingham,2020-11-07,driving,69.04
Nottingham,2020-11-07,walking,87.52
Nottingham,2020-11-07,transit,58.25
Nottingham,2020-11-08,driving,57.11
Nottingham,2020-11-08,walking,70.31
Nottingham,2020-11-08,transit,62.52
Nottingham,2020-11-09,driving,73.09
Nottingham,2020-11-09,walking,90.7
Nottingham,2020-11-09,transit,70.77
Nottingham,2020-11-10,driving,75.3
Nottingham,2020-11-10,walking,96.02
Nottingham,2020-11-10,transit,69.96
Nottingham,2020-11-11,driving,75.47
Nottingham,2020-11-11,walking,97.02
Nottingham,2020-11-11,transit,72.84
Nottingham,2020-11-12,driving,74.88
Nottingham,2020-11-12,walking,91.75
Nottingham,2020-11-12,transit,69.96
Nottingham,2020-11-13,driving,82.7
Nottingham,2020-11-13,walking,102.77
Nottingham,2020-11-13,transit,71.46
Nottingham,2020-11-14,driving,68.47
Nottingham,2020-11-14,walking,84.28
Nottingham,2020-11-14,transit,55.89
Nottingham,2020-11-15,driving,58.49
Nottingham,2020-11-15,walking,62.93
Nottingham,2020-11-15,transit,54.59
Nottingham,2020-11-16,driving,73.07
Nottingham,2020-11-16,walking,83.18
Nottingham,2020-11-16,transit,67.87
Nottingham,2020-11-17,driving,74.34
Nottingham,2020-11-17,walking,88.81
Nottingham,2020-11-17,transit,65.99
Nottingham,2020-11-18,driving,73.92
Nottingham,2020-11-18,walking,91.88
Nottingham,2020-11-18,transit,74.83
Nottingham,2020-11-19,driving,73.97
Nottingham,2020-11-19,walking,89.8
Nottingham,2020-11-19,transit,69.27
Nottingham,2020-11-20,driving,83.02
Nottingham,2020-11-20,walking,97.03
Nottingham,2020-11-20,transit,67.44
Nottingham,2020-11-21,driving,72.6
Nottingham,2020-11-21,walking,88.39
Nottingham,2020-11-21,transit,55.37
Nottingham,2020-11-22,driving,63.09
Nottingham,2020-11-22,walking,71.37
Nottingham,2020-11-22,transit,57.25
Nottingham,2020-11-23,driving,73.52
Nottingham,2020-11-23,walking,82.89
Nottingham,2020-11-23,transit,71.15
Nottingham,2020-11-24,driving,75.75
Nottingham,2020-11-24,walking,90.4
Nottingham,2020-11-24,transit,73.57
Nottingham,2020-11-25,driving,75.63
Nottingham,2020-11-25,walking,88.85
Nottingham,2020-11-25,transit,64.47
Nottingham,2020-11-26,driving,76.34
Nottingham,2020-11-26,walking,84.62
Nottingham,2020-11-26,transit,66.06
Nottingham,2020-11-27,driving,84.68
Nottingham,2020-11-27,walking,98.85
Nottingham,2020-11-27,transit,63.14
Nottingham,2020-11-28,driving,74.77
Nottingham,2020-11-28,walking,90.87
Nottingham,2020-11-28,transit,56.3
Nottingham,2020-11-29,driving,61.92
Nottingham,2020-11-29,walking,65.62
Nottingham,2020-11-29,transit,56.92
Nottingham,2020-11-30,driving,76.01
Nottingham,2020-11-30,walking,81.55
Nottingham,2020-11-30,transit,67.7
Nottingham,2020-12-01,driving,79.99
Nottingham,2020-12-01,walking,84.16
Nottingham,2020-12-01,transit,67.32
Nottingham,2020-12-02,driving,79.99
Nottingham,2020-12-02,walking,94.06
Nottingham,2020-12-02,transit,70.72
Nottingham,2020-12-03,driving,84.83
Nottingham,2020-12-03,walking,91.95
Nottingham,2020-12-03,transit,76.14
Nottingham,2020-12-04,driving,94.34
Nottingham,2020-12-04,walking,98.68
Nottingham,2020-12-04,transit,74.12
Nottingham,2020-12-05,driving,88.71
Nottingham,2020-12-05,walking,105.49
Nottingham,2020-12-05,transit,61.76
Nottingham,2020-12-06,driving,72.1
Nottingham,2020-12-06,walking,67.45
Nottingham,2020-12-06,transit,59.05
Nottingham,2020-12-07,driving,79.71
Nottingham,2020-12-07,walking,79.28
Nottingham,2020-12-07,transit,69.32
Nottingham,2020-12-08,driving,83.05
Nottingham,2020-12-08,walking,77.8
Nottingham,2020-12-08,transit,66.23
Nottingham,2020-12-09,driving,81.92
Nottingham,2020-12-09,walking,83
Nottingham,2020-12-09,transit,63.12
Nottingham,2020-12-10,driving,82.01
Nottingham,2020-12-10,walking,74.22
Nottingham,2020-12-10,transit,59.55
Nottingham,2020-12-11,driving,91.33
Nottingham,2020-12-11,walking,83.29
Nottingham,2020-12-11,transit,62.81
Nottingham,2020-12-12,driving,79.42
Nottingham,2020-12-12,walking,73.79
Nottingham,2020-12-12,transit,48.43
Nottingham,2020-12-13,driving,62.72
Nottingham,2020-12-13,walking,48.59
Nottingham,2020-12-13,transit,43.01
Nottingham,2020-12-14,driving,77.37
Nottingham,2020-12-14,walking,68.84
Nottingham,2020-12-14,transit,57.91
Nottingham,2020-12-15,driving,78.13
Nottingham,2020-12-15,walking,72.68
Nottingham,2020-12-15,transit,59.39
Nottingham,2020-12-16,driving,77.31
Nottingham,2020-12-16,walking,68.8
Nottingham,2020-12-16,transit,53.97
Nottingham,2020-12-17,driving,79.79
Nottingham,2020-12-17,walking,68.57
Nottingham,2020-12-17,transit,52.83
Nottingham,2020-12-18,driving,87.57
Nottingham,2020-12-18,walking,73.25
Nottingham,2020-12-18,transit,56.87
Nottingham,2020-12-19,driving,79.01
Nottingham,2020-12-19,walking,71.41
